# feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
9.485174641273252938e-02,-3.174718155555451560e+00,-1.217616473142029365e+00,9.074169967117895474e-01,6.176827183881039574e+00,-1.070325849631116766e+00,-3.532338504332305895e+00,-1.116315944144965489e+00,-3.212526556080353757e+00,-1.156966575452153201e+00,2.000000000000000000e+00
2.781662368037415511e+00,8.559050018804901239e-01,-3.007239159405600493e+00,-4.698981744959389140e+00,-4.608390197543331901e+00,1.892389113332582529e+00,2.713402817893431518e+00,1.480348867120348411e+00,-1.168216500950383097e+00,9.873347416011444277e-01,3.000000000000000000e+00
9.225363576784317843e-01,1.232896403360865811e-01,-1.122445848149321579e+00,-2.057499149506584413e+00,-9.180265884319926961e-01,2.802278005013373985e+00,1.394599293389495953e+00,6.269253613319092366e-03,-2.118737667941487324e+00,4.420778061047059282e-01,3.000000000000000000e+00
9.875177297319959191e-01,-1.541021784879838208e+00,1.471576352083088679e+00,-1.872787769225570997e+00,3.321383904618553817e+00,2.724423189599129991e-01,-6.578422443801295039e+00,2.798957339395799604e+00,-4.074305297267065029e+00,4.825274422568695543e-01,3.000000000000000000e+00
8.582077925729323375e-01,2.439210124128775803e+00,-7.786061634812438959e-01,-4.721702386706252974e-01,-3.286714355474836147e+00,1.136517359019052043e+00,1.382103623820105209e+00,3.559213050780185572e-01,-9.060391275464758642e-01,5.600440013034388986e-01,1.000000000000000000e+00
1.959931440391819546e+00,1.897528218081338203e+00,-1.417676937665391712e+00,1.424814943514585597e+00,-1.232710642176943372e+00,-3.780813866846080007e+00,-1.887308983315731492e+00,3.887547079178343967e-01,-2.920350833627836096e-01,4.118734411920050853e-01,0.000000000000000000e+00
-1.706908845785892748e-01,2.598180208002482949e+00,9.985292517452792893e-02,-1.087897266160387399e+00,-5.341410510970048264e+00,4.482363960591881913e-01,2.205763732024806689e+00,1.523644581074172111e+00,1.890483990484012278e+00,1.118658409342337734e+00,0.000000000000000000e+00
7.954248022903021020e-02,1.125675350729247182e-01,-2.881148077128644402e+00,-1.551905510340352512e+00,-3.002285536744928596e+00,3.709009965935161635e-01,4.100198713621124647e+00,-4.649605688514109048e-01,1.284560484456232832e+00,2.840630120315755860e-02,3.000000000000000000e+00
1.264736152230672150e-01,1.117316218888795287e-01,7.410885113692922133e-02,5.017161028678157608e-01,4.576999584284793809e-01,1.292941445347288720e-01,6.412163078166477348e-02,-5.091280475598298771e-01,-2.856380208359523554e-01,8.208466936609247755e-01,2.000000000000000000e+00
1.138830238509891624e+00,6.692438807697076442e-02,-1.600420328417461624e+00,1.110014995032202245e+00,1.431738388457956868e+00,-3.562950882305972566e+00,-3.871903988496100180e+00,7.115160818149669497e-01,-1.862994891104451156e+00,7.049154753229913695e-01,0.000000000000000000e+00
-2.061589877056217990e+00,2.097446640872859813e-01,1.785975112146942489e+00,1.437268115996683360e+00,7.354279693692983288e-01,3.810712933356947829e-01,-1.057796437353725416e+00,2.591922434807569786e-01,2.812406917458643019e-01,-2.542128899422609889e-01,1.000000000000000000e+00
2.176573816000490158e+00,2.472578083625351919e-01,-2.289793336955971981e+00,-4.142365814449703976e+00,-3.280965026590918043e+00,2.548748752757181713e-01,-3.562148904816762104e-03,2.478167406321245991e+00,-1.174122007460960182e+00,-3.126660748736133644e-01,3.000000000000000000e+00
1.837805103914871285e+00,-1.734938140982346999e+00,-1.739612614374094868e+00,-5.417630446327200033e+00,-2.296554430037778705e+00,4.282904791973544123e-01,6.570490762165470677e-01,2.560098444780589233e+00,4.883579791781986756e-01,-5.844033640013498454e-01,3.000000000000000000e+00
1.087141238783699615e+00,1.024823935533405894e+00,-1.999968551989004695e+00,-1.097880212356768137e+00,-1.846679244931609176e+00,2.052850318282158248e+00,2.510350686476465309e+00,-7.409738168519726109e-01,-1.669836442044814184e+00,-6.268935781621365333e-01,3.000000000000000000e+00
1.394705837945345417e+00,-1.119851465328500106e+00,-9.727436835691756212e-01,1.549770268524621741e-01,2.520438166534178848e+00,1.494366786799530500e+00,1.498467518642983887e+00,-2.478681332831909057e+00,-1.582995270595855875e+00,-5.456307376712860036e-01,3.000000000000000000e+00
2.989406313847656094e+00,1.567966969152134737e-02,-2.309067639509126302e+00,-2.424749648688794945e+00,-2.900601203157992636e+00,2.112485173638908975e+00,7.459178331201688827e+00,-2.723834237176857798e+00,2.274767990681519247e+00,-1.422952265440366570e+00,1.000000000000000000e+00
1.403942992653175237e+00,5.480440163887765337e-01,-1.179755732192368622e+00,-9.652156235596539569e-01,-1.746739563266396011e+00,1.580698284138317700e+00,3.849770672797757864e+00,-1.469403570810843718e+00,5.572093837725697885e-01,-1.529047179279979518e-01,1.000000000000000000e+00
-5.923697563089991291e-01,-1.075086064747489134e-01,-1.583073779470362208e+00,1.264461706348306125e+00,2.171453780899617880e-01,-4.569617159919052707e-01,1.980982231177094377e+00,-1.662047875202447234e+00,4.527438998341051235e-01,-1.307701532337559314e-01,2.000000000000000000e+00
2.077321770465417217e+00,5.655606830798363127e-01,-2.270950681613722821e+00,-1.495167227062286663e+00,-2.788993046267662201e+00,2.058382559972351977e+00,6.571674122901344894e+00,-2.522031678964301804e+00,1.459507828359130288e+00,5.039030563597264312e-01,1.000000000000000000e+00
8.113089692044237466e-01,7.234514222759322877e-01,-5.164579867724289342e-01,-1.714676356184439143e+00,-1.921660668775324377e+00,-6.982413292460309950e-02,-1.052991236282183163e+00,1.859486007787124029e+00,-8.409632208900742478e-01,3.430830808361334250e-01,0.000000000000000000e+00
1.882584295191122248e+00,1.401270726526633315e-01,-3.424800503849267042e+00,-4.501035646951006441e+00,-4.898703333238138669e+00,3.438181180756298971e-01,3.384721155831324602e+00,1.549801282058702379e+00,9.238187389349707956e-01,-5.133224477019038279e-01,3.000000000000000000e+00
2.198589222465046067e-01,-8.752608432119113324e-01,-5.167766403927491758e-01,-1.028911558524868042e+00,8.533622894450745289e-01,-7.687930425116775712e-01,-2.451079232402396002e+00,1.389542749777384456e+00,-1.319237888557893701e+00,-7.663971385288773641e-01,3.000000000000000000e+00
-1.411493142681474522e+00,-1.394977436413189942e+00,-2.503475294180420585e-01,1.971850201388505530e+00,4.297782044020357795e+00,-1.239888443589137523e+00,-4.195396382132889457e+00,-4.336256161431717437e-02,-2.844086109473758839e+00,-6.783535601897210388e-01,2.000000000000000000e+00
1.059327171715627181e+00,-7.608328963277100065e-02,-1.000203271006477879e+00,-4.913310027043165107e-01,6.670257450176798608e-01,2.237036825795653883e+00,1.530238954966542053e+00,-1.437705194366508010e+00,-2.026385889600291534e+00,-8.267932672756500567e-01,3.000000000000000000e+00
2.636672440748567325e+00,2.096320563948252946e+00,-2.205225626400740158e+00,-1.011465384670371837e+00,-3.244310242542999490e+00,1.943975015391720129e+00,4.337716466032241591e+00,-1.623238637568868992e+00,-7.796837055182950227e-01,7.428046433907904422e-01,1.000000000000000000e+00
-5.711168268863666686e-01,-8.074325119599956579e-01,4.169696897986889805e-01,1.718067010475921474e+00,4.159692862136997071e+00,-1.327596735751186419e+00,-5.671341834838218965e+00,7.104441874043931904e-01,-3.645327986036215773e+00,-2.121535632955679762e-01,2.000000000000000000e+00
-3.238884015214336998e+00,-1.176479669766013814e+00,-7.386203891094822449e-01,3.441883383068851110e+00,4.021261811664078145e+00,-4.021861590602208381e+00,-6.060012238439958843e+00,1.039333394960187285e+00,-2.014751280593932492e+00,8.678586448638369033e-01,2.000000000000000000e+00
1.771560445595853572e+00,1.854704079620698387e+00,-1.505092135854787072e+00,-1.242197891592883074e+00,-3.258139796651317255e+00,8.359900904632496799e-01,2.094283925346816400e+00,7.288446592852082517e-02,-5.375348323984789900e-01,9.262157452716964778e-01,1.000000000000000000e+00
-1.725439569225313496e+00,-1.356489134345527869e+00,8.634549176138630600e-01,3.066430968351699260e+00,5.480702531679814804e+00,-3.323924204043264385e+00,-7.616085375307862115e+00,1.092679390464232458e+00,-3.016773161746336473e+00,-2.042456180588401171e+00,2.000000000000000000e+00
-4.179309886288617992e-01,-3.827310423596783640e-01,-2.055493499198266516e-01,-1.942811494314830023e+00,-4.353653203172188069e-01,1.333040414688899666e+00,-1.363841991364655559e+00,1.794405683031986332e+00,-1.731049499683754211e+00,4.971731433142042578e-01,3.000000000000000000e+00
-1.206208331880221252e+00,-1.196157944483895896e+00,-2.392205665023381389e-01,2.303849093421397320e+00,4.179006003655394430e+00,-2.474329374101397860e+00,-5.027917677360274062e+00,3.280306590985389015e-01,-2.484451420560661816e+00,-8.438427121751924664e-01,2.000000000000000000e+00
1.718153541191912215e+00,9.268489397093099269e-01,-7.108581794762380834e-01,2.106337925315361348e-01,-9.867153041770754252e-02,-1.812223312939232889e+00,-2.467799713254441141e+00,7.872968729219250728e-01,-1.563853581838515971e+00,-6.155706610749779317e-01,0.000000000000000000e+00
1.607598729163043361e+00,-5.147448523636011242e-01,-1.273039020304124413e+00,-4.368844743672492648e+00,-2.072687077136787792e+00,6.049189299611847925e-01,-1.410311060113563553e+00,3.065850206343494033e+00,-1.531538568955163937e+00,-2.032441503132540905e+00,3.000000000000000000e+00
1.591600313180918436e+00,2.067305207412527324e+00,3.073041722779832341e-01,1.356239592325933385e+00,-1.854808833856819161e-01,-5.165534921182047823e-01,-1.806548660685470820e+00,-9.748548052847350043e-02,-1.999708425831342895e+00,5.733493143155657945e-01,0.000000000000000000e+00
1.868588569498722096e+00,1.448668334047519490e+00,-1.534896129256466679e+00,-9.710134067844604644e-01,-3.149436014254692218e+00,-6.054722530741556419e-01,2.174804260607456907e+00,-1.732269793078777820e-02,8.894112462144627695e-01,7.775542360346903159e-01,1.000000000000000000e+00
2.652396402230809525e+00,-2.722607006091694259e+00,-3.293307195709449520e-02,-4.840087886444797149e+00,1.578423954634433191e+00,-3.636470407625065349e-01,-4.489388812385242566e+00,3.371391239623558356e+00,-2.090237369555834945e+00,3.904584914982694999e-01,3.000000000000000000e+00
2.698406320907351663e+00,1.050416528317580367e+00,-3.110283804864057977e+00,-1.970684970989826201e+00,-4.128353175251000984e+00,2.735906755312202066e+00,8.768780061394535252e+00,-3.206644635297958068e+00,1.884227699172606796e+00,-7.008270695738756384e-01,1.000000000000000000e+00
-1.493830731899101316e+00,-1.014580625073750131e+00,-1.297852091123368412e+00,1.452391877250989172e+00,2.271360974282200296e+00,1.699414663617502264e-01,6.770992401196075650e-02,-1.370389757132067565e+00,-1.330326749481391513e+00,-1.027354042046938254e+00,2.000000000000000000e+00
2.737983824695769286e+00,1.341136243537932371e+00,-1.568798969605015081e+00,1.527138185066095888e+00,-5.921477309073834849e-01,-3.645590915671099719e+00,-2.673401988302769872e-01,-9.787160503963721059e-01,5.606899617791367696e-01,-1.969594380920470511e-01,0.000000000000000000e+00
-6.177681204264822146e-01,1.154338973576108041e+00,-1.870521605265028864e+00,7.559925214100948754e-01,-1.082505615371254004e+00,-3.267272410365218871e+00,-3.790598300288237077e+00,2.274397231730962865e+00,-1.666888945018917267e+00,-1.590173301710533504e-01,0.000000000000000000e+00
2.962814696150624094e-01,-1.465427932068450900e+00,8.313581381284924632e-01,-3.433969214033605333e-01,3.527870276114674297e+00,6.537131667948645752e-01,-3.704454308900326787e+00,5.935532904063592907e-01,-3.006164223829911997e+00,-3.538378924363724809e-01,3.000000000000000000e+00
2.609305356538226928e+00,1.686542249714700015e+00,-7.088306686600607254e-01,2.861626832587831792e+00,1.363174865301678418e+00,-2.668929417652870839e+00,-1.932016008118880857e+00,-1.565750164755484786e+00,-1.713734720396863143e+00,1.527711006500423574e+00,0.000000000000000000e+00
1.006139665125852067e+00,1.494704401021387241e+00,-1.337133228653712536e+00,-1.445620449358692994e-01,-1.454255756652058862e+00,-1.078950465089117072e+00,-1.719061668525680542e+00,1.177816901875058830e+00,-1.875049802034271629e+00,1.304358792174432624e+00,0.000000000000000000e+00
1.390050019299528206e+00,2.995295914240513335e-01,-1.189336501419084424e+00,-2.268385008371291978e-01,-1.965106541325818634e+00,4.852686828227522620e-01,5.704364716896175302e+00,-2.562947034402552671e+00,2.987437850414381924e+00,3.465014250323618095e-01,1.000000000000000000e+00
1.993141063985426342e+00,7.842245966547234381e-02,-2.168902076145337254e+00,-2.147288289325042676e+00,-1.440043524962029586e+00,2.854884512385100770e+00,4.074487105313639113e+00,-1.515158354979028399e+00,-1.090090715352932893e+00,3.383854653359854581e-01,3.000000000000000000e+00
2.813200291676855258e+00,-4.555770095560063293e-01,-2.964426638168860428e+00,-2.930145710383199820e+00,-3.977188348040417765e+00,4.869617848696619511e+00,1.375686624542025704e+01,-5.522664427289694089e+00,4.547204356897291078e+00,8.436452410109986921e-01,1.000000000000000000e+00
-7.521486527628375995e-01,-1.356299512273967611e+00,6.451937865521126803e-01,2.825497817108741483e+00,5.515657548645084951e+00,-4.249506524703303256e+00,-8.306395919592894472e+00,1.342921258919869576e+00,-3.047729473273403489e+00,3.999108814197520068e-01,2.000000000000000000e+00
-3.998539675143918393e-01,-9.535948333233797980e-01,6.136053863326773605e-01,1.161053878341625323e+00,3.114424066894628140e+00,-1.746783875904752037e+00,-4.355265637580638227e+00,7.589832378920318146e-01,-1.704756697544275834e+00,1.108512533266966971e+00,2.000000000000000000e+00
-2.134627457093786873e+00,-7.611886347259567698e-01,-2.092968962948480005e+00,-1.881584445284823381e+00,-3.286167103956160407e+00,1.497611741014269526e+00,5.589923786686617824e+00,-3.246652423155138578e-01,3.005515773569917393e+00,-1.760720177456465807e+00,3.000000000000000000e+00
-1.767540124988806749e-01,-5.206843436225361277e-01,2.371846827630403887e-01,-1.909395037335467615e-01,-9.262506684006366342e-01,3.156572411863344030e+00,7.262376899836811006e+00,-3.450103221146510357e+00,3.325453584646931304e+00,-5.826426616524869873e-02,1.000000000000000000e+00
-2.643378227187842544e-01,1.555332838473010293e-01,1.168934922400501009e+00,-2.984704436180197207e-01,-7.426116686917325627e-01,-1.258129238743900480e+00,-1.478262533638578846e+00,1.519626550259763675e+00,1.271868350252736590e+00,-6.185120797808256743e-01,1.000000000000000000e+00
9.146153513076216157e-02,1.784894365559301033e+00,-7.488904793853250474e-01,1.415727539991864070e+00,-5.322424430241452509e-01,-2.105435282929869700e+00,-3.452313419559242202e+00,1.335034540661159674e+00,-2.181947662924232034e+00,-1.886384573890105054e+00,0.000000000000000000e+00
7.456854170192583897e-01,-3.751130329611609859e+00,-9.791892675087432441e-01,-2.425795533049412145e-01,3.847665182177635312e+00,-1.476848192102122592e+00,1.468920102019029450e+00,-2.247207162411005044e+00,2.051909452861629735e+00,6.470650415950648382e-01,2.000000000000000000e+00
6.039846379472193494e-01,9.386216559299364048e-01,-4.076111819480032761e-02,-4.118830760855778962e-03,-1.196045096069824121e+00,-4.273659411963284249e-01,1.241794138975822574e-02,3.232919005725094497e-01,1.663002322536918376e-01,-1.249563157216008413e+00,1.000000000000000000e+00
3.563346756800422455e+00,2.452681564166190320e+00,-3.898004729062811258e+00,-2.455262146230644760e+00,-5.269864942156737619e+00,2.707278348758908937e+00,6.792861981068189614e+00,-1.865842601234234177e+00,-6.319375092420826956e-01,9.682898109919995111e-01,1.000000000000000000e+00
-9.414074007136745692e-01,1.095049563584805652e-01,-1.088675970777647439e+00,-1.181731438913378840e+00,-6.937458728690787391e-01,-6.454623819402038887e-02,-2.669450450391126939e+00,2.373895764124297258e+00,-2.351200099384835873e+00,2.115381736665097101e+00,0.000000000000000000e+00
-1.828251448648075428e+00,6.755077626301309035e-02,-1.529467610794893240e+00,-1.177701558043195318e+00,-2.057635913862521537e+00,-2.162476844959264177e+00,-2.737099032903048901e+00,3.381035496317571276e+00,-3.003560527219806264e-01,4.097178014864349405e-01,0.000000000000000000e+00
-3.190463068136871749e-01,-6.594617564188112180e-01,-1.505558214463879940e+00,1.117867345925878553e+00,1.490003824901416696e+00,9.907696664759102489e-02,1.290601604881709719e+00,-1.867272223418952493e+00,-6.483280153541627344e-01,8.233492785247614743e-01,2.000000000000000000e+00
1.782986315863380078e+00,-1.893251012021126112e+00,-4.517297417022554384e-01,-5.755971629930729527e+00,-1.058291336473398125e+00,2.366697264874948914e+00,-5.631439179756312363e-01,2.799208793811343465e+00,-1.295138152486053018e+00,-8.620418525496682527e-01,3.000000000000000000e+00
2.366892015801504989e+00,-6.844688716451153843e-01,-1.153852978096997939e+00,-3.534052471588972288e+00,-5.380455217049642247e-01,2.487702330299522480e+00,6.914153247976655425e-01,5.754821645425552967e-01,-2.200080852564830103e+00,9.895733748341994929e-01,3.000000000000000000e+00
1.355263339888250984e+00,9.397870676340976948e-01,-1.641390172832723149e+00,5.748144012321128038e-01,-8.718971021329063875e-01,-3.765235518471519605e+00,-2.409031686206943412e+00,1.097603822123249806e+00,-3.177552137002034316e-01,-1.465425713974592981e+00,0.000000000000000000e+00
1.838393214854681545e+00,1.582682054683997919e+00,-1.741328370707545314e+00,-5.979378238905177362e-03,-2.424607730461022737e+00,7.264902731129941893e-01,4.039371213146051964e+00,-1.884678483533841487e+00,4.960200919347811377e-01,-8.812130268843235692e-01,1.000000000000000000e+00
2.497647521070943011e+00,1.843751260451394813e+00,-1.519328762317145198e+00,-1.279495917146610484e+00,-3.213952094061651277e+00,2.095660829346689180e+00,4.355040196363380467e+00,-1.410244813244429407e+00,-1.472180802091767049e-01,-6.573031236007752520e-01,1.000000000000000000e+00
-7.298453142078353828e-02,7.349457414312936532e-01,-9.013329085624377512e-02,-5.656675536655061259e-02,-2.339203275928256165e+00,-2.007888105011697899e+00,6.306599235665288905e-01,8.533012636205898893e-01,2.571304075592496741e+00,-1.082106809192093511e-01,1.000000000000000000e+00
-1.661918153679060595e+00,-6.318682984453287688e-01,2.486105084030737711e+00,1.094946873005371746e+00,1.481525209098216944e+00,1.117584523675718922e+00,3.140541983469959386e-01,-6.642321725635604857e-01,1.369983957853134093e+00,5.890392000850899201e-01,1.000000000000000000e+00
-4.037224634057201555e-02,-9.817512160913464125e-01,4.904894610392358523e-01,-7.858025571208136772e-02,-6.000093816686692394e-01,-1.131123417195013747e+00,3.024050023504671003e+00,-1.047490237091826426e+00,4.323283163403617735e+00,5.110483004686545289e-02,1.000000000000000000e+00
1.136735648976860524e+00,-6.777208569658070836e-01,-1.700163580457879409e+00,-2.442665565896842583e+00,-3.044160792710930430e-01,4.007366211336018669e-01,-1.118994095318279758e+00,1.368854211810253130e+00,-2.120694983985985438e+00,-1.281911881617043558e-01,0.000000000000000000e+00
6.143948314413631984e-01,1.382872543859575476e+00,7.072026867490515123e-01,-1.510847614120842120e-01,-1.504128400392960252e+00,-4.540393024573234904e-01,-1.198547402675601115e+00,1.200734664628761994e+00,-1.636850453002993699e-01,-3.828193679683173922e-01,1.000000000000000000e+00
2.827536138935143661e+00,2.551255934150137072e+00,-3.315253919179022457e+00,-1.575942122092247155e+00,-4.924751886411922186e+00,9.135626543962169777e-01,4.650625353725224898e+00,-9.000839370895769020e-01,-2.393765081937999639e-01,1.865517319980372291e+00,1.000000000000000000e+00
1.745473461795964631e+00,-2.566057219644807041e+00,5.870557552732633688e-01,-1.870400498202275275e+00,3.875847301814168144e+00,7.897824895132059542e-01,-2.882065207460309697e+00,3.645833379206637748e-01,-2.392911619615337493e+00,6.297679693202404283e-02,3.000000000000000000e+00
-1.265304400325103273e+00,-9.356183985444098683e-01,-3.746904796833788742e-01,-2.553375014234549489e+00,-1.281020978033043045e+00,8.583066236739994581e-01,-5.353476110288815093e-01,2.303456019761520146e+00,-8.364465536499399168e-02,3.060369179353448765e-01,3.000000000000000000e+00
2.755366894048916659e+00,1.342934114218127473e+00,-3.710257748319544913e+00,-2.986810144421142343e+00,-5.725126138120746333e+00,2.394672008375636096e+00,8.904741462455367795e+00,-2.180599887089710975e+00,2.247371525864030772e+00,9.193484575806427639e-01,1.000000000000000000e+00
-1.531995076339807138e+00,7.875251082987588802e-01,2.968721369691618150e-01,3.303446871141875740e-01,-2.501843486307967268e+00,-3.044813424729762019e+00,-1.216961369310438412e+00,2.226032521086625415e+00,2.713886127294356854e+00,1.468117006263233826e+00,1.000000000000000000e+00
-4.975866656019654055e-01,-1.235951801759795243e+00,-9.787316109077726090e-01,-3.324438523656409128e+00,-1.721059533770129324e+00,1.285247279662401709e+00,1.116356828582967253e+00,1.706088405610591607e+00,4.690820352938454008e-01,4.426752130604482138e-01,3.000000000000000000e+00
-1.177984859844365406e-01,1.788671756465537221e+00,-1.011607029922561463e+00,2.453967009803189381e+00,1.743268531563715307e-01,-2.266244351372002974e+00,-2.995012090069642863e+00,3.546037761941730482e-01,-2.236605206956224556e+00,4.430952757898765637e-01,0.000000000000000000e+00
2.366620629269307940e+00,1.887204646671413855e+00,-2.222725918735176442e+00,-6.715076950586923443e-01,-3.025680264670385977e+00,6.983634683239703378e-01,3.479307893984968647e+00,-1.235271347887785476e+00,-2.761628414946162291e-01,1.065857901823026754e+00,1.000000000000000000e+00
5.603502429291493669e-01,-1.202689021415066062e+00,-9.895447149593783465e-04,-1.219892284679602090e+00,1.723986750039627758e+00,6.983306192322833450e-01,-1.843373688443825653e+00,6.377921619484243632e-01,-1.892839184541633024e+00,1.005671029785508042e+00,3.000000000000000000e+00
2.489526318080678369e+00,-1.353574443528322346e+00,4.922322204118387834e-01,-1.912999084258372395e+00,3.264057569463725716e+00,7.849788638068684321e-01,-4.628247788422354070e+00,1.266161917618600086e+00,-4.276407101164831914e+00,-4.976616343270713894e-01,3.000000000000000000e+00
4.778009059706619377e-01,-2.927721641698655120e-02,-8.514722359882445080e-01,-4.714771156417207343e-01,4.748696081703709382e-01,7.952698224227734425e-01,-6.045422923426329032e-01,4.074840766048337670e-02,-2.042989083591369326e+00,1.466971784249553046e-01,3.000000000000000000e+00
2.405284943632776340e+00,4.239863159263776993e-01,-3.633902465120983027e+00,-4.577131323815089914e+00,-5.062055885941228794e+00,1.794000069867493385e+00,5.109553133711653317e+00,4.517315533827693796e-01,5.500114911754174774e-01,-3.464740459823233421e-01,3.000000000000000000e+00
4.699828034312744096e-01,1.018810432170990321e+00,-2.055673854147092250e+00,-2.307382805955245919e-01,-1.502698010034495102e+00,1.974442293323257491e+00,3.064174968686471434e+00,-1.410052220102613774e+00,-1.336471042674583831e+00,2.859379001309733104e-01,3.000000000000000000e+00
-3.172876809443141433e-01,-5.028144121956363843e-01,-1.908575454002450211e+00,-3.573817149713028662e+00,-3.435211516975503976e+00,1.973950389818824203e+00,3.502990169902426842e+00,1.073940839191288799e+00,9.976006603487870272e-01,1.745081454871911797e+00,3.000000000000000000e+00
-6.061402456449076492e-01,-1.010200317108006951e+00,1.731336416929548871e+00,1.709175159791365362e+00,4.489523052051935359e+00,-3.288411397392110747e+00,-8.518042731672256451e+00,2.379090901790519297e+00,-2.870036298751736048e+00,2.507234717075310093e-01,2.000000000000000000e+00
-7.255780189801057656e-01,-1.696513981440487928e+00,-5.164408500916184419e-01,7.397119068391273533e-01,2.322541257659782588e+00,3.905474135063582430e-01,1.467280387429404920e+00,-1.891737871427229489e+00,4.244651399422481042e-01,-2.165939188658406733e-01,2.000000000000000000e+00
3.156375515314781222e+00,2.289150683202629821e+00,-2.524008561509202275e-01,1.516331764870238352e+00,-1.188004283922152959e+00,-1.605891075879742447e+00,8.921564682654913314e-01,-1.536177377412802691e+00,3.743602926443461154e-01,-2.745385719258273127e-01,0.000000000000000000e+00
-6.105885714258547647e-01,-1.527362243597598646e-01,-4.860911059298156367e-01,1.417582729766822425e+00,1.959773307567888034e+00,1.134882276513997645e-01,-1.265405277095586367e+00,-7.340567027890779750e-01,-2.043402082853926771e+00,-1.428585198536707734e+00,2.000000000000000000e+00
3.903704819305652940e+00,-8.332574805163635023e-01,-2.464964004115494767e+00,-6.941068528068437438e+00,-3.610293585332827071e+00,2.209876372430384706e+00,1.801597051422936024e+00,2.391552086188750259e+00,-1.093499458790257117e+00,3.502469323533621282e-01,3.000000000000000000e+00
2.704221975691912583e+00,-1.281260216999944079e+00,-2.263838542068588033e+00,-1.743214618254463000e+00,6.107132532157770743e-01,7.932803334505850179e-01,2.793080576776505453e+00,-1.858759046217935307e+00,-4.453496005151326154e-01,-1.266994872447000597e+00,3.000000000000000000e+00
-1.674715909097891142e+00,5.619092309982587352e-03,3.944056169520695487e-01,1.060683096898922262e+00,8.279302401679529133e-01,1.521098966322509849e+00,5.099469504681202192e-01,-7.550991353628848657e-01,-7.238152200729872643e-01,-1.342805596820997760e+00,2.000000000000000000e+00
-2.033331595526079116e+00,2.463251576314968716e-01,-3.204513160584437914e-01,2.714970547624383279e+00,2.286142481328772291e+00,-1.509044727735141089e+00,-3.830764506854762885e+00,3.743449585910327837e-01,-2.532248657621169130e+00,8.303036702618418752e-02,2.000000000000000000e+00
-1.233364829301718313e+00,-1.026691226522000955e+00,-1.770006420088799270e+00,1.876437546529595268e+00,3.232787893233861176e+00,5.905764058172982001e-01,-3.063288064822557444e-01,-1.944793182931944919e+00,-2.775991350435885074e+00,-1.291976511464021149e+00,2.000000000000000000e+00
1.022769655709076186e+00,-1.778403460844023787e+00,-7.794615147988745996e-01,7.315372412963750959e-01,3.195918763494829395e+00,-8.331292328592739826e-01,9.752253400562747865e-02,-1.942997794726277316e+00,-2.723327178085964695e-01,1.809909724350804439e-01,2.000000000000000000e+00
8.085094378458244080e-01,-2.396958439409506703e-01,-5.007771606829467537e-01,-3.375945079521686099e-01,1.361115434891224663e+00,6.947755248923461746e-01,-1.553227006555178535e+00,5.573068936503733362e-02,-2.604754078499759817e+00,-4.118565858389754419e-01,3.000000000000000000e+00
1.057749213628316198e+00,-4.298205236113217254e+00,-2.604281473217342491e+00,7.927772392145309155e-01,5.609396679843042577e+00,-2.631136874558840155e+00,6.857337592978069996e-01,-3.198085891490114907e+00,6.477929329484151122e-01,-3.818870826954471887e-01,2.000000000000000000e+00
-2.278820702046726598e-01,-2.906953758399488663e-02,-5.123500906539696365e-01,-3.144164314776991986e+00,-2.171729836120585677e+00,1.677043815637329960e+00,-5.813010271575534960e-01,2.560951966809676961e+00,-1.240507415907091238e+00,-1.584760199131719782e-01,0.000000000000000000e+00
-3.217643059156465313e-01,-2.854703711658948873e+00,-1.886468478525217041e+00,1.079422796275599339e+00,3.431406157214633268e+00,-2.664518583073091307e+00,2.640069798059643813e-01,-1.811017409068925499e+00,1.185707250730544615e+00,1.668198197489677848e-01,2.000000000000000000e+00
2.784856440648844078e-01,8.183232929719304050e-01,-1.755517381000920363e+00,1.465081777303945731e+00,-7.262802732856915577e-01,-4.853406198916392356e+00,-2.714046648309125231e+00,1.164341618029577585e+00,4.326918999016340361e-01,-1.466294818106267606e+00,0.000000000000000000e+00
-1.483986411567615793e+00,-2.054121409027668044e+00,-2.815714002274953831e-01,2.073889849543663289e+00,4.360889519212135745e+00,-2.985291486236127945e+00,-4.167371575286227703e+00,8.065288814246063254e-02,-9.987674602891267739e-01,1.439875602373854369e+00,2.000000000000000000e+00
1.199420543283008955e+00,1.377944910557502567e-01,3.385202493621086717e-01,-1.124968216467991944e+00,1.460056094506101632e+00,2.120744373391226789e-01,-5.316304720288376195e+00,2.327946960553891387e+00,-4.414120021656243509e+00,-1.368302256333349565e+00,3.000000000000000000e+00
-4.307744584701100887e-02,-3.656249952067293751e+00,-2.731690780912332084e+00,-1.679417714118791316e-01,2.647750436270494667e+00,8.721968355852700583e-01,6.585845121750142361e+00,-4.596092127175431585e+00,2.693631250994533488e+00,5.047079738228906765e-01,2.000000000000000000e+00
1.267421344588877119e+00,-5.344392141049205680e-01,-1.391034287548568393e+00,-2.158425251744672480e+00,-3.082234902068748728e+00,1.115843690678465450e+00,7.027294473037038358e+00,-1.860246655527553195e+00,4.233286287804705061e+00,-4.977141624588360402e-01,1.000000000000000000e+00
